window_start,window_end,response_code,request_count,avg_response_time_ms,batch_id
2026-07-30T03:40:45.000Z,2026-07-30T03:40:55.000Z,400,3,132.3,30
2026-07-30T03:40:45.000Z,2026-07-30T03:40:55.000Z,404,6,211.0,31
2026-07-30T03:40:45.000Z,2026-07-30T03:40:55.000Z,404,4,189.5,30
2026-07-30T03:40:45.000Z,2026-07-30T03:40:55.000Z,500,11,2041.0,31
2026-07-30T03:40:45.000Z,2026-07-30T03:40:55.000Z,500,6,1801.8,30
2026-07-30T03:40:45.000Z,2026-07-30T03:40:55.000Z,503,3,2728.7,31
2026-07-30T03:40:45.000Z,2026-07-30T03:40:55.000Z,503,2,2812.5,30
2026-07-30T03:40:50.000Z,2026-07-30T03:41:00.000Z,200,79,141.3,31
2026-07-30T03:40:50.000Z,2026-07-30T03:41:00.000Z,200,160,156.9,32
2026-07-30T03:40:50.000Z,2026-07-30T03:41:00.000Z,204,5,209.2,31
2026-07-30T03:40:50.000Z,2026-07-30T03:41:00.000Z,204,10,176.3,32
2026-07-30T03:40:50.000Z,2026-07-30T03:41:00.000Z,400,13,158.5,32
2026-07-30T03:40:50.000Z,2026-07-30T03:41:00.000Z,400,7,163.9,31
2026-07-30T03:40:50.000Z,2026-07-30T03:41:00.000Z,404,2,254.0,31
2026-07-30T03:40:50.000Z,2026-07-30T03:41:00.000Z,404,4,190.8,32
2026-07-30T03:40:50.000Z,2026-07-30T03:41:00.000Z,500,5,2328.0,31
2026-07-30T03:40:50.000Z,2026-07-30T03:41:00.000Z,500,8,2108.1,32
2026-07-30T03:40:50.000Z,2026-07-30T03:41:00.000Z,503,3,2332.3,32
2026-07-30T03:40:50.000Z,2026-07-30T03:41:00.000Z,503,1,2561.0,31
2026-07-30T03:40:55.000Z,2026-07-30T03:41:05.000Z,200,161,169.2,33
2026-07-30T03:40:55.000Z,2026-07-30T03:41:05.000Z,200,81,172.2,32
2026-07-30T03:40:55.000Z,2026-07-30T03:41:05.000Z,204,5,143.4,32
2026-07-30T03:40:55.000Z,2026-07-30T03:41:05.000Z,204,12,160.3,33
2026-07-30T03:40:55.000Z,2026-07-30T03:41:05.000Z,400,11,160.4,33
2026-07-30T03:40:55.000Z,2026-07-30T03:41:05.000Z,400,6,152.3,32
2026-07-30T03:40:55.000Z,2026-07-30T03:41:05.000Z,404,2,127.5,32
2026-07-30T03:40:55.000Z,2026-07-30T03:41:05.000Z,404,4,123.5,33
2026-07-30T03:40:55.000Z,2026-07-30T03:41:05.000Z,500,3,1741.7,32
2026-07-30T03:40:55.000Z,2026-07-30T03:41:05.000Z,500,7,1709.3,33
2026-07-30T03:40:55.000Z,2026-07-30T03:41:05.000Z,503,2,2218.0,32
2026-07-30T03:40:55.000Z,2026-07-30T03:41:05.000Z,503,3,2353.3,33
2026-07-30T03:41:00.000Z,2026-07-30T03:41:10.000Z,200,80,166.2,33
2026-07-30T03:41:00.000Z,2026-07-30T03:41:10.000Z,200,165,162.0,34
2026-07-30T03:41:00.000Z,2026-07-30T03:41:10.000Z,204,7,172.3,33
2026-07-30T03:41:00.000Z,2026-07-30T03:41:10.000Z,204,15,152.5,34
2026-07-30T03:41:00.000Z,2026-07-30T03:41:10.000Z,400,8,160.4,34
2026-07-30T03:41:00.000Z,2026-07-30T03:41:10.000Z,400,5,170.0,33
2026-07-30T03:41:00.000Z,2026-07-30T03:41:10.000Z,404,2,119.5,33
2026-07-30T03:41:00.000Z,2026-07-30T03:41:10.000Z,404,4,147.8,34
2026-07-30T03:41:00.000Z,2026-07-30T03:41:10.000Z,500,4,1685.0,33
2026-07-30T03:41:00.000Z,2026-07-30T03:41:10.000Z,500,5,1564.2,34
2026-07-30T03:41:00.000Z,2026-07-30T03:41:10.000Z,503,1,2624.0,33
2026-07-30T03:41:05.000Z,2026-07-30T03:41:15.000Z,200,172,162.6,35
2026-07-30T03:41:05.000Z,2026-07-30T03:41:15.000Z,200,85,158.1,34
2026-07-30T03:41:05.000Z,2026-07-30T03:41:15.000Z,204,12,148.3,35
2026-07-30T03:41:05.000Z,2026-07-30T03:41:15.000Z,204,8,135.1,34
2026-07-30T03:41:05.000Z,2026-07-30T03:41:15.000Z,400,5,116.8,35
2026-07-30T03:41:05.000Z,2026-07-30T03:41:15.000Z,400,3,144.3,34
2026-07-30T03:41:05.000Z,2026-07-30T03:41:15.000Z,404,2,176.0,34
2026-07-30T03:41:05.000Z,2026-07-30T03:41:15.000Z,404,5,194.8,35
2026-07-30T03:41:05.000Z,2026-07-30T03:41:15.000Z,500,1,1081.0,34
2026-07-30T03:41:05.000Z,2026-07-30T03:41:15.000Z,500,4,1331.0,35
2026-07-30T03:41:10.000Z,2026-07-30T03:41:20.000Z,200,87,167.1,35
2026-07-30T03:41:10.000Z,2026-07-30T03:41:20.000Z,200,163,163.5,36
2026-07-30T03:41:10.000Z,2026-07-30T03:41:20.000Z,204,4,174.5,35
2026-07-30T03:41:10.000Z,2026-07-30T03:41:20.000Z,204,8,144.9,36
2026-07-30T03:41:10.000Z,2026-07-30T03:41:20.000Z,400,6,92.8,36
2026-07-30T03:41:10.000Z,2026-07-30T03:41:20.000Z,400,2,75.5,35
2026-07-30T03:41:10.000Z,2026-07-30T03:41:20.000Z,404,10,148.1,36
2026-07-30T03:41:10.000Z,2026-07-30T03:41:20.000Z,404,3,207.3,35
2026-07-30T03:41:10.000Z,2026-07-30T03:41:20.000Z,500,9,1776.0,36
2026-07-30T03:41:10.000Z,2026-07-30T03:41:20.000Z,500,3,1414.3,35
2026-07-30T03:41:10.000Z,2026-07-30T03:41:20.000Z,503,2,2698.5,36
2026-07-30T03:41:15.000Z,2026-07-30T03:41:25.000Z,200,161,159.1,37
2026-07-30T03:41:15.000Z,2026-07-30T03:41:25.000Z,200,76,159.4,36
2026-07-30T03:41:15.000Z,2026-07-30T03:41:25.000Z,204,9,135.6,37
2026-07-30T03:41:15.000Z,2026-07-30T03:41:25.000Z,204,4,115.3,36
2026-07-30T03:41:15.000Z,2026-07-30T03:41:25.000Z,400,4,101.5,36
2026-07-30T03:41:15.000Z,2026-07-30T03:41:25.000Z,400,5,125.0,37
2026-07-30T03:41:15.000Z,2026-07-30T03:41:25.000Z,404,7,122.7,36
2026-07-30T03:41:15.000Z,2026-07-30T03:41:25.000Z,404,11,120.4,37
2026-07-30T03:41:15.000Z,2026-07-30T03:41:25.000Z,500,9,1747.6,37
2026-07-30T03:41:15.000Z,2026-07-30T03:41:25.000Z,500,6,1956.8,36
2026-07-30T03:41:15.000Z,2026-07-30T03:41:25.000Z,503,3,2731.0,37
2026-07-30T03:41:15.000Z,2026-07-30T03:41:25.000Z,503,2,2698.5,36
2026-07-30T03:41:20.000Z,2026-07-30T03:41:30.000Z,200,171,163.0,38
2026-07-30T03:41:20.000Z,2026-07-30T03:41:30.000Z,200,85,158.8,37
2026-07-30T03:41:20.000Z,2026-07-30T03:41:30.000Z,204,6,132.5,38
2026-07-30T03:41:20.000Z,2026-07-30T03:41:30.000Z,204,5,151.8,37
2026-07-30T03:41:20.000Z,2026-07-30T03:41:30.000Z,400,6,158.8,38
2026-07-30T03:41:20.000Z,2026-07-30T03:41:30.000Z,400,1,219.0,37
2026-07-30T03:41:20.000Z,2026-07-30T03:41:30.000Z,404,6,116.7,38
2026-07-30T03:41:20.000Z,2026-07-30T03:41:30.000Z,404,4,116.3,37
2026-07-30T03:41:20.000Z,2026-07-30T03:41:30.000Z,500,3,1329.0,37
2026-07-30T03:41:20.000Z,2026-07-30T03:41:30.000Z,500,5,1820.2,38
2026-07-30T03:41:20.000Z,2026-07-30T03:41:30.000Z,503,4,2168.5,38
2026-07-30T03:41:20.000Z,2026-07-30T03:41:30.000Z,503,1,2796.0,37
2026-07-30T03:41:25.000Z,2026-07-30T03:41:35.000Z,200,171,161.6,39
2026-07-30T03:41:25.000Z,2026-07-30T03:41:35.000Z,200,86,167.2,38
2026-07-30T03:41:25.000Z,2026-07-30T03:41:35.000Z,204,1,36.0,38
2026-07-30T03:41:25.000Z,2026-07-30T03:41:35.000Z,204,5,128.2,39
2026-07-30T03:41:25.000Z,2026-07-30T03:41:35.000Z,400,5,146.8,38
2026-07-30T03:41:25.000Z,2026-07-30T03:41:35.000Z,404,3,166.7,39
2026-07-30T03:41:25.000Z,2026-07-30T03:41:35.000Z,404,2,117.5,38
2026-07-30T03:41:25.000Z,2026-07-30T03:41:35.000Z,500,2,2557.0,38
2026-07-30T03:41:25.000Z,2026-07-30T03:41:35.000Z,500,11,1847.3,39
2026-07-30T03:41:25.000Z,2026-07-30T03:41:35.000Z,503,3,1959.3,38
2026-07-30T03:41:30.000Z,2026-07-30T03:41:40.000Z,200,168,160.2,40
2026-07-30T03:41:30.000Z,2026-07-30T03:41:40.000Z,200,85,155.9,39
2026-07-30T03:41:30.000Z,2026-07-30T03:41:40.000Z,204,9,143.1,40
2026-07-30T03:41:30.000Z,2026-07-30T03:41:40.000Z,204,4,151.3,39
2026-07-30T03:41:30.000Z,2026-07-30T03:41:40.000Z,400,1,231.0,40
2026-07-30T03:41:30.000Z,2026-07-30T03:41:40.000Z,404,7,118.9,40
2026-07-30T03:41:30.000Z,2026-07-30T03:41:40.000Z,404,1,265.0,39
2026-07-30T03:41:30.000Z,2026-07-30T03:41:40.000Z,500,9,1689.6,39
2026-07-30T03:41:30.000Z,2026-07-30T03:41:40.000Z,500,10,1609.0,40
2026-07-30T03:41:30.000Z,2026-07-30T03:41:40.000Z,503,2,2179.0,40
2026-07-30T03:41:35.000Z,2026-07-30T03:41:45.000Z,200,167,167.2,41
2026-07-30T03:41:35.000Z,2026-07-30T03:41:45.000Z,200,83,164.6,40
2026-07-30T03:41:35.000Z,2026-07-30T03:41:45.000Z,204,5,136.6,40
2026-07-30T03:41:35.000Z,2026-07-30T03:41:45.000Z,204,11,170.7,41
2026-07-30T03:41:35.000Z,2026-07-30T03:41:45.000Z,400,1,231.0,40
2026-07-30T03:41:35.000Z,2026-07-30T03:41:45.000Z,400,8,150.1,41
2026-07-30T03:41:35.000Z,2026-07-30T03:41:45.000Z,404,6,94.5,40
2026-07-30T03:41:35.000Z,2026-07-30T03:41:45.000Z,500,1,884.0,40
2026-07-30T03:41:35.000Z,2026-07-30T03:41:45.000Z,500,2,1201.5,41
2026-07-30T03:41:35.000Z,2026-07-30T03:41:45.000Z,503,2,2179.0,40
2026-07-30T03:41:35.000Z,2026-07-30T03:41:45.000Z,503,3,1722.3,41
2026-07-30T03:41:40.000Z,2026-07-30T03:41:50.000Z,200,84,169.7,41
2026-07-30T03:41:40.000Z,2026-07-30T03:41:50.000Z,200,169,161.2,42
2026-07-30T03:41:40.000Z,2026-07-30T03:41:50.000Z,204,10,178.7,42
2026-07-30T03:41:40.000Z,2026-07-30T03:41:50.000Z,204,6,199.2,41
2026-07-30T03:41:40.000Z,2026-07-30T03:41:50.000Z,400,7,138.6,41
2026-07-30T03:41:40.000Z,2026-07-30T03:41:50.000Z,400,10,160.2,42
2026-07-30T03:41:40.000Z,2026-07-30T03:41:50.000Z,404,4,182.5,42
2026-07-30T03:41:40.000Z,2026-07-30T03:41:50.000Z,500,1,1519.0,41
2026-07-30T03:41:40.000Z,2026-07-30T03:41:50.000Z,500,2,1200.5,42
2026-07-30T03:41:40.000Z,2026-07-30T03:41:50.000Z,503,1,809.0,41
2026-07-30T03:41:40.000Z,2026-07-30T03:41:50.000Z,503,3,1407.7,42
2026-07-30T03:41:45.000Z,2026-07-30T03:41:55.000Z,200,85,152.7,42
2026-07-30T03:41:45.000Z,2026-07-30T03:41:55.000Z,200,170,155.2,43
2026-07-30T03:41:45.000Z,2026-07-30T03:41:55.000Z,204,8,123.3,43
2026-07-30T03:41:45.000Z,2026-07-30T03:41:55.000Z,204,4,148.0,42
2026-07-30T03:41:45.000Z,2026-07-30T03:41:55.000Z,400,5,185.6,43
2026-07-30T03:41:45.000Z,2026-07-30T03:41:55.000Z,400,3,210.7,42
2026-07-30T03:41:45.000Z,2026-07-30T03:41:55.000Z,404,4,182.5,42
2026-07-30T03:41:45.000Z,2026-07-30T03:41:55.000Z,404,7,157.3,43
2026-07-30T03:41:45.000Z,2026-07-30T03:41:55.000Z,500,6,1552.0,43
2026-07-30T03:41:45.000Z,2026-07-30T03:41:55.000Z,500,1,882.0,42
2026-07-30T03:41:45.000Z,2026-07-30T03:41:55.000Z,503,2,1707.0,42
2026-07-30T03:41:50.000Z,2026-07-30T03:42:00.000Z,200,85,157.7,43
2026-07-30T03:41:50.000Z,2026-07-30T03:42:00.000Z,200,170,154.7,44
2026-07-30T03:41:50.000Z,2026-07-30T03:42:00.000Z,204,4,98.5,43
2026-07-30T03:41:50.000Z,2026-07-30T03:42:00.000Z,204,8,160.5,44
2026-07-30T03:41:50.000Z,2026-07-30T03:42:00.000Z,400,2,148.0,43
2026-07-30T03:41:50.000Z,2026-07-30T03:42:00.000Z,400,5,128.6,44
2026-07-30T03:41:50.000Z,2026-07-30T03:42:00.000Z,404,3,123.7,43
2026-07-30T03:41:50.000Z,2026-07-30T03:42:00.000Z,404,7,141.0,44
2026-07-30T03:41:50.000Z,2026-07-30T03:42:00.000Z,500,5,1686.0,43
2026-07-30T03:41:50.000Z,2026-07-30T03:42:00.000Z,500,6,1541.0,44
2026-07-30T03:41:50.000Z,2026-07-30T03:42:00.000Z,503,1,1808.0,44
2026-07-30T03:41:55.000Z,2026-07-30T03:42:05.000Z,200,85,151.8,44
2026-07-30T03:41:55.000Z,2026-07-30T03:42:05.000Z,200,169,157.3,45
2026-07-30T03:41:55.000Z,2026-07-30T03:42:05.000Z,204,4,222.5,44
2026-07-30T03:41:55.000Z,2026-07-30T03:42:05.000Z,204,8,230.1,45
2026-07-30T03:41:55.000Z,2026-07-30T03:42:05.000Z,400,3,115.7,44
2026-07-30T03:41:55.000Z,2026-07-30T03:42:05.000Z,400,6,183.8,45
2026-07-30T03:41:55.000Z,2026-07-30T03:42:05.000Z,404,6,162.8,45
2026-07-30T03:41:55.000Z,2026-07-30T03:42:05.000Z,404,5,157.4,44
2026-07-30T03:41:55.000Z,2026-07-30T03:42:05.000Z,500,1,816.0,44
2026-07-30T03:41:55.000Z,2026-07-30T03:42:05.000Z,500,7,1561.9,45
2026-07-30T03:41:55.000Z,2026-07-30T03:42:05.000Z,503,1,1808.0,44
2026-07-30T03:42:00.000Z,2026-07-30T03:42:10.000Z,200,84,162.9,45
2026-07-30T03:42:00.000Z,2026-07-30T03:42:10.000Z,200,168,165.8,46
2026-07-30T03:42:00.000Z,2026-07-30T03:42:10.000Z,204,4,237.8,45
2026-07-30T03:42:00.000Z,2026-07-30T03:42:10.000Z,204,12,188.9,46
2026-07-30T03:42:00.000Z,2026-07-30T03:42:10.000Z,400,3,252.0,45
2026-07-30T03:42:00.000Z,2026-07-30T03:42:10.000Z,400,5,208.8,46
2026-07-30T03:42:00.000Z,2026-07-30T03:42:10.000Z,404,1,171.0,44
2026-07-30T03:42:00.000Z,2026-07-30T03:42:10.000Z,404,3,195.3,46
2026-07-30T03:42:00.000Z,2026-07-30T03:42:10.000Z,404,2,180.5,45
2026-07-30T03:42:00.000Z,2026-07-30T03:42:10.000Z,500,9,1794.9,46
2026-07-30T03:42:00.000Z,2026-07-30T03:42:10.000Z,500,6,1686.2,45
2026-07-30T03:42:00.000Z,2026-07-30T03:42:10.000Z,503,1,1918.0,46
2026-07-30T03:42:05.000Z,2026-07-30T03:42:15.000Z,200,84,168.7,46
2026-07-30T03:42:05.000Z,2026-07-30T03:42:15.000Z,200,172,161.3,47
2026-07-30T03:42:05.000Z,2026-07-30T03:42:15.000Z,204,11,145.5,47
2026-07-30T03:42:05.000Z,2026-07-30T03:42:15.000Z,204,8,164.5,46
2026-07-30T03:42:05.000Z,2026-07-30T03:42:15.000Z,400,4,144.5,47
2026-07-30T03:42:05.000Z,2026-07-30T03:42:15.000Z,400,2,144.0,46
2026-07-30T03:42:05.000Z,2026-07-30T03:42:15.000Z,404,5,173.4,47
2026-07-30T03:42:05.000Z,2026-07-30T03:42:15.000Z,404,1,225.0,46
2026-07-30T03:42:05.000Z,2026-07-30T03:42:15.000Z,500,3,2012.3,46
2026-07-30T03:42:05.000Z,2026-07-30T03:42:15.000Z,500,5,1827.6,47
2026-07-30T03:42:05.000Z,2026-07-30T03:42:15.000Z,503,1,1918.0,46
2026-07-30T03:42:10.000Z,2026-07-30T03:42:20.000Z,200,166,156.9,48
2026-07-30T03:42:10.000Z,2026-07-30T03:42:20.000Z,200,88,154.2,47
2026-07-30T03:42:10.000Z,2026-07-30T03:42:20.000Z,204,8,116.9,48
2026-07-30T03:42:10.000Z,2026-07-30T03:42:20.000Z,204,3,94.7,47
2026-07-30T03:42:10.000Z,2026-07-30T03:42:20.000Z,400,6,183.2,48
2026-07-30T03:42:10.000Z,2026-07-30T03:42:20.000Z,400,2,145.0,47
2026-07-30T03:42:10.000Z,2026-07-30T03:42:20.000Z,404,4,160.5,47
2026-07-30T03:42:10.000Z,2026-07-30T03:42:20.000Z,404,12,166.4,48
2026-07-30T03:42:10.000Z,2026-07-30T03:42:20.000Z,500,5,1655.4,48
2026-07-30T03:42:10.000Z,2026-07-30T03:42:20.000Z,500,2,1550.5,47
2026-07-30T03:42:10.000Z,2026-07-30T03:42:20.000Z,503,1,2241.0,48
2026-07-30T03:42:15.000Z,2026-07-30T03:42:25.000Z,200,161,165.9,49
2026-07-30T03:42:15.000Z,2026-07-30T03:42:25.000Z,200,78,160.0,48
2026-07-30T03:42:15.000Z,2026-07-30T03:42:25.000Z,204,9,116.2,49
2026-07-30T03:42:15.000Z,2026-07-30T03:42:25.000Z,204,5,130.2,48
2026-07-30T03:42:15.000Z,2026-07-30T03:42:25.000Z,400,4,202.3,48
2026-07-30T03:42:15.000Z,2026-07-30T03:42:25.000Z,400,5,208.4,49
2026-07-30T03:42:15.000Z,2026-07-30T03:42:25.000Z,404,8,169.4,48
2026-07-30T03:42:15.000Z,2026-07-30T03:42:25.000Z,404,15,164.7,49
2026-07-30T03:42:15.000Z,2026-07-30T03:42:25.000Z,500,6,2000.7,49
2026-07-30T03:42:15.000Z,2026-07-30T03:42:25.000Z,500,3,1725.3,48
2026-07-30T03:42:15.000Z,2026-07-30T03:42:25.000Z,503,1,2241.0,48
2026-07-30T03:42:20.000Z,2026-07-30T03:42:30.000Z,200,164,166.0,50
2026-07-30T03:42:20.000Z,2026-07-30T03:42:30.000Z,200,83,171.4,49
2026-07-30T03:42:20.000Z,2026-07-30T03:42:30.000Z,204,9,118.4,50
2026-07-30T03:42:20.000Z,2026-07-30T03:42:30.000Z,204,4,98.8,49
2026-07-30T03:42:20.000Z,2026-07-30T03:42:30.000Z,400,6,122.5,50
2026-07-30T03:42:20.000Z,2026-07-30T03:42:30.000Z,400,1,233.0,49
2026-07-30T03:42:20.000Z,2026-07-30T03:42:30.000Z,404,7,159.3,49
2026-07-30T03:42:20.000Z,2026-07-30T03:42:30.000Z,404,11,169.1,50
2026-07-30T03:42:20.000Z,2026-07-30T03:42:30.000Z,500,3,2276.0,49
2026-07-30T03:42:20.000Z,2026-07-30T03:42:30.000Z,500,6,2146.2,50
2026-07-30T03:42:20.000Z,2026-07-30T03:42:30.000Z,503,1,1763.0,50
2026-07-30T03:42:25.000Z,2026-07-30T03:42:35.000Z,200,81,160.5,50
2026-07-30T03:42:25.000Z,2026-07-30T03:42:35.000Z,200,160,157.0,51
2026-07-30T03:42:25.000Z,2026-07-30T03:42:35.000Z,204,5,134.2,50
2026-07-30T03:42:25.000Z,2026-07-30T03:42:35.000Z,204,10,126.6,51
2026-07-30T03:42:25.000Z,2026-07-30T03:42:35.000Z,400,5,100.4,50
2026-07-30T03:42:25.000Z,2026-07-30T03:42:35.000Z,400,9,84.0,51
2026-07-30T03:42:25.000Z,2026-07-30T03:42:35.000Z,404,8,195.4,51
2026-07-30T03:42:25.000Z,2026-07-30T03:42:35.000Z,404,4,186.3,50
2026-07-30T03:42:25.000Z,2026-07-30T03:42:35.000Z,500,3,2016.3,50
2026-07-30T03:42:25.000Z,2026-07-30T03:42:35.000Z,500,10,1864.0,51
2026-07-30T03:42:25.000Z,2026-07-30T03:42:35.000Z,503,1,1763.0,50
2026-07-30T03:42:30.000Z,2026-07-30T03:42:40.000Z,200,79,153.4,51
2026-07-30T03:42:30.000Z,2026-07-30T03:42:40.000Z,200,160,158.6,52
2026-07-30T03:42:30.000Z,2026-07-30T03:42:40.000Z,204,8,112.0,52
2026-07-30T03:42:30.000Z,2026-07-30T03:42:40.000Z,204,5,119.0,51
2026-07-30T03:42:30.000Z,2026-07-30T03:42:40.000Z,400,4,63.5,51
2026-07-30T03:42:30.000Z,2026-07-30T03:42:40.000Z,400,9,67.6,52
2026-07-30T03:42:30.000Z,2026-07-30T03:42:40.000Z,404,4,204.5,51
2026-07-30T03:42:30.000Z,2026-07-30T03:42:40.000Z,404,7,178.4,52
2026-07-30T03:42:30.000Z,2026-07-30T03:42:40.000Z,500,11,1932.2,52
2026-07-30T03:42:30.000Z,2026-07-30T03:42:40.000Z,500,7,1798.7,51
2026-07-30T03:42:30.000Z,2026-07-30T03:42:40.000Z,503,2,1779.0,52
2026-07-30T03:42:35.000Z,2026-07-30T03:42:45.000Z,200,81,163.6,52
2026-07-30T03:42:35.000Z,2026-07-30T03:42:45.000Z,200,165,172.1,53
2026-07-30T03:42:35.000Z,2026-07-30T03:42:45.000Z,204,3,100.3,52
2026-07-30T03:42:35.000Z,2026-07-30T03:42:45.000Z,204,10,143.3,53
2026-07-30T03:42:35.000Z,2026-07-30T03:42:45.000Z,400,7,98.3,53
2026-07-30T03:42:35.000Z,2026-07-30T03:42:45.000Z,400,5,70.8,52
2026-07-30T03:42:35.000Z,2026-07-30T03:42:45.000Z,404,3,143.7,52
2026-07-30T03:42:35.000Z,2026-07-30T03:42:45.000Z,404,5,124.4,53
2026-07-30T03:42:35.000Z,2026-07-30T03:42:45.000Z,500,4,2165.8,52
2026-07-30T03:42:35.000Z,2026-07-30T03:42:45.000Z,500,6,2123.3,53
2026-07-30T03:42:35.000Z,2026-07-30T03:42:45.000Z,503,2,1779.0,52
2026-07-30T03:42:35.000Z,2026-07-30T03:42:45.000Z,503,4,1491.5,53
2026-07-30T03:42:40.000Z,2026-07-30T03:42:50.000Z,200,84,180.3,53
2026-07-30T03:42:40.000Z,2026-07-30T03:42:50.000Z,200,160,167.9,54
2026-07-30T03:42:40.000Z,2026-07-30T03:42:50.000Z,204,16,145.4,54
2026-07-30T03:42:40.000Z,2026-07-30T03:42:50.000Z,204,7,161.7,53
2026-07-30T03:42:40.000Z,2026-07-30T03:42:50.000Z,400,9,169.9,54
2026-07-30T03:42:40.000Z,2026-07-30T03:42:50.000Z,400,2,167.0,53
2026-07-30T03:42:40.000Z,2026-07-30T03:42:50.000Z,404,6,132.2,54
2026-07-30T03:42:40.000Z,2026-07-30T03:42:50.000Z,404,2,95.5,53
2026-07-30T03:42:40.000Z,2026-07-30T03:42:50.000Z,500,2,2038.5,53
2026-07-30T03:42:40.000Z,2026-07-30T03:42:50.000Z,500,4,2136.5,54
2026-07-30T03:42:40.000Z,2026-07-30T03:42:50.000Z,503,2,1204.0,53
2026-07-30T03:42:40.000Z,2026-07-30T03:42:50.000Z,503,3,1507.7,54
2026-07-30T03:42:45.000Z,2026-07-30T03:42:55.000Z,200,76,154.2,54
2026-07-30T03:42:45.000Z,2026-07-30T03:42:55.000Z,200,154,149.4,55
2026-07-30T03:42:45.000Z,2026-07-30T03:42:55.000Z,204,9,132.7,54
2026-07-30T03:42:45.000Z,2026-07-30T03:42:55.000Z,204,19,154.3,55
2026-07-30T03:42:45.000Z,2026-07-30T03:42:55.000Z,400,7,170.7,54
2026-07-30T03:42:45.000Z,2026-07-30T03:42:55.000Z,400,12,168.4,55
2026-07-30T03:42:45.000Z,2026-07-30T03:42:55.000Z,404,4,150.5,54
2026-07-30T03:42:45.000Z,2026-07-30T03:42:55.000Z,404,7,143.3,55
2026-07-30T03:42:45.000Z,2026-07-30T03:42:55.000Z,500,2,2234.5,54
2026-07-30T03:42:45.000Z,2026-07-30T03:42:55.000Z,500,3,1906.0,55
2026-07-30T03:42:45.000Z,2026-07-30T03:42:55.000Z,503,1,2115.0,54
2026-07-30T03:42:45.000Z,2026-07-30T03:42:55.000Z,503,3,1728.3,55
2026-07-30T03:42:50.000Z,2026-07-30T03:43:00.000Z,200,157,154.9,56
2026-07-30T03:42:50.000Z,2026-07-30T03:43:00.000Z,200,78,144.7,55
2026-07-30T03:42:50.000Z,2026-07-30T03:43:00.000Z,204,10,173.7,55
2026-07-30T03:42:50.000Z,2026-07-30T03:43:00.000Z,204,16,169.3,56
2026-07-30T03:42:50.000Z,2026-07-30T03:43:00.000Z,400,14,156.6,56
2026-07-30T03:42:50.000Z,2026-07-30T03:43:00.000Z,400,5,165.2,55
2026-07-30T03:42:50.000Z,2026-07-30T03:43:00.000Z,404,3,133.7,55
2026-07-30T03:42:50.000Z,2026-07-30T03:43:00.000Z,404,5,171.4,56
2026-07-30T03:42:50.000Z,2026-07-30T03:43:00.000Z,500,4,1701.5,56
2026-07-30T03:42:50.000Z,2026-07-30T03:43:00.000Z,500,1,1249.0,55
2026-07-30T03:42:50.000Z,2026-07-30T03:43:00.000Z,503,2,1535.0,55
2026-07-30T03:42:55.000Z,2026-07-30T03:43:05.000Z,200,79,165.0,56
2026-07-30T03:42:55.000Z,2026-07-30T03:43:05.000Z,204,6,161.8,56
2026-07-30T03:42:55.000Z,2026-07-30T03:43:05.000Z,400,9,151.9,56
2026-07-30T03:42:55.000Z,2026-07-30T03:43:05.000Z,404,2,228.0,56
2026-07-30T03:42:55.000Z,2026-07-30T03:43:05.000Z,500,3,1852.3,56
